Reaction ID,Reaction name,Subsystem,Present in,"Carbon-normalised yield (Am, reference)",Carbon-normalised yield (Af),"Yield difference (Am - Af, Am as reference)",Higher yield in,Active in pFBA (Af),Active in pFBA (Am)
MAR02692,Carnitine shuttle of C20:2-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02693,Carnitine shuttle of C20:3-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR07801,ADP reaction,Nucleotide metabolism,Am only,0.0,0.0,0.0,equal,False,False
MAR00395,Transport of FA(24:x) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02685,Carnitine shuttle of eicosenoylcarnitine(9) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02684,Carnitine shuttle of C20:1-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00242,(10Z)-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR03109,3-hydroxydocosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR09255,Exchange of ADP,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False
MAR02379,Transport of C18:1-CoA (c->m) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00280,Nonadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR05043,Transport reaction #41,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03111,eicosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03110,3-oxodocosanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03108,(2E)-docosenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR05035,Transport of uridine (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09146,Exchange of folate,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03107,docosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03106,Transport of acetyl-CoA (c->x),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR03030,Acetyl-CoA:carnitine O-acetyltransferase (x),Carnitine shuttle (peroxisomal),Am only,0.0,0.0,0.0,equal,False,False
MAR03029,Carnitine shuttle of Ac (x->c),Carnitine shuttle (peroxisomal),Am only,0.0,0.0,0.0,equal,False,False
MAR09108,Exchange of pterin,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02340,Transport of L-carnitine/propanoyl-CoA (m->c/c->m),Fatty acid oxidation,both,0.0,0.0,0.0,equal,False,False
MAR03112,(2E)-eicosenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02495,docosapentaenoyCoA hydroxylase,Omega-3 fatty acid metabolism,Af only,0.0,0.0,0.0,equal,False,False
MAR00247,Transport of 9-heptadecylenic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03115,stearoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00243,Transport of heptadecenoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09383,Exchange of O2 #2,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False
MAR03114,3-oxoeicosanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00246,9-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02183,Trans-Tetradec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR00272,(7Z)-octadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR03113,3-hydroxyeicosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR09353,Exchange of guanine,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02186,DHP triphosphate hydrolase (e),Miscellaneous,Am only,0.0,0.0,0.0,equal,False,False
MAR09300,Exchange of deoxyguanosine,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR04980,Transport of thymine (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00273,Transport of FA(18:1) (c->e) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR04985,Transport of guanine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR00281,Transport of nonadecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02776,"Carnitine shuttle of 10,13,16-docosatrienoyl-CoA (m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02683,Carnitine shuttle of C20:1-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02672,Carnitine shuttle of C18:2-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00329,Transport of tricosanoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02661,Carnitine shuttle of octadecenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02662,octadecenoylcarnitine(7) transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02772,Carnitine shuttle of docosadienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR09031,Transport of glutamate/orotate (c->e/e->c),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02666,Carnitine shuttle of C18:1-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02678,eicosanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02657,Carnitine shuttle of C18:1-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR09010,Exchange of 4-hydroxyphenylpyruvate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02679,Carnitine shuttle of eicosanoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02680,eicosanoylcarnitine transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02681,Carnitine shuttle of C20:1-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR08999,Transport of 4-hydroxyphenylpyruvate (e->c),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02682,Carnitine shuttle of eicosenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02660,octadecenoylcarnitine(7) transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02654,stearoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00310,Heneicosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02616,Carnitine shuttle of tetradecenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00311,Transport of heneicosanoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09071,Exchange of glutamate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR02775,"Carnitine shuttle of 10,13,16-docosatrienoylcarni (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02602,dodecanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02611,Carnitine shuttle of tetradecenoyl-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02614,Carnitine shuttle of tetradecenoyl-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02618,Carnitine shuttle of tetradecenoyl-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02633,Carnitine shuttle of C16:1-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02620,Carnitine shuttle of 5-tetradecenoyl-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02621,Carnitine shuttle of tetradecenoylcarnitine(9) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02622,Carnitine shuttle of 5-tetradecenoyl-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00328,Tricosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02774,"Carnitine shuttle of 10,13,16-docosatrienoyl-CoA (c)",Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02773,Carnitine shuttle of docosadienoyl-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03235,"trans,cis-myristo-2,5-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
