Reaction ID,Reaction name,Subsystem,Present in,"Carbon-normalised yield (Am, reference)",Carbon-normalised yield (Af),"Yield difference (Am - Af, Am as reference)",Higher yield in,Active in pFBA (Af),Active in pFBA (Am),Verdict
MAR03414,"(5Z,8Z,11Z)-eicosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00158,Transport of butyryl-CoA/L-carnitine (m->c/c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09422,Exchange of thymine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03116,(2E)-octadecenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02690,Carnitine shuttle of C20:2-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02737,"Carnitine shuttle of 13,16,19-docosatrienoylcarni (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02736,"Carnitine shuttle of 13,16,19-docosatrienoyl-CoA (c)",Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02735,Carnitine shuttle of C20:3-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02734,Carnitine shuttle of eicosatrienoyl (c->m) #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02733,Carnitine shuttle of C20:3-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00423,Transport of TPA (c->e) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02691,Carnitine shuttle of eicosadienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08620,glutathione:dehydroascorbate oxidoreductase,Ascorbate and aldarate metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR05529,Transport of tryptophan/valine (c->e/e->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02732,Carnitine shuttle of C22:6-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00335,Transport of lignocerate (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00422,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08430,Transport of creatine-phosphate (m->c),Transport reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08428,Transport of creatine (c->m),Transport reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08619,dehydroascorbic acid synthesis (c) #2,Ascorbate and aldarate metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02738,"Carnitine shuttle of 13,16,19-docosatrienoyl-CoA (m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00338,(15Z)-tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02764,Carnitine shuttle of docosapentaenoyl (c->m) #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02686,Carnitine shuttle of C20:1-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02771,Carnitine shuttle of docosadienoyl-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02687,Carnitine shuttle of C20:1-CoA #5,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02688,Carnitine shuttle of eicosenoylcarnitine(11) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08745,Transport of hydroxide/thiamin-P (c->m/m->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02766,Carnitine shuttle of C22:5-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02762,Carnitine shuttle of C22:5-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08667,mesaconyl-CoA phosphorylase,C5-branched dibasic acid metabolism,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02741,Carnitine shuttle of C22:4-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02740,"Carnitine shuttle of 10,13,16,19-docosatetraenoyl (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02739,Carnitine shuttle of C22:4-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08682,cystine GSH transferase,Cysteine and methionine metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02689,Carnitine shuttle of C20:1-CoA #6,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08668,mesaconate to mesaconyl-CoA,C5-branched dibasic acid metabolism,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08427,creatine-P to creatine,Arginine and proline metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00339,Transport of nervonic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00332,Tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00347,Transport of ximenic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR06781,Transport of 4-hydroxyphenylpyruvate (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00374,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR06893,Transport of folate (e->c) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02704,docosanoylcarnitine transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00371,Transport of TPA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00370,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00343,Transport of cerotic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR07781,Transport reaction #79,Transport reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02695,Carnitine shuttle of eicosatrienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02697,Carnitine shuttle of C20:3-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02702,docosanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00346,Hexacosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02703,Carnitine shuttle of docosanoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03236,cis-OHtetradec-5-enoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00375,Transport of THA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00394,"12,15,18,21-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02710,Carnitine shuttle of docosenoyl-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02707,Carnitine shuttle of docosenoyl-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02709,Carnitine shuttle of docosenoylcarnitine(11) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02708,Carnitine shuttle of docosenoyl-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00419,Transport of TTA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR06061,Transport of GSH/HCO3 (c->e/e->c) #5,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR06067,Transport of GSH/HCO3 (c->e/e->c) #9,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00342,Hexacosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02706,Carnitine shuttle of docosenoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02705,Carnitine shuttle of docosenoyl-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00418,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR06366,Transport of deoxyguanosine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02692,Carnitine shuttle of C20:2-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02693,Carnitine shuttle of C20:3-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR07801,ADP reaction,Nucleotide metabolism,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00395,Transport of FA(24:x) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02685,Carnitine shuttle of eicosenoylcarnitine(9) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02684,Carnitine shuttle of C20:1-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00242,(10Z)-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03109,3-hydroxydocosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09255,Exchange of ADP,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02379,Transport of C18:1-CoA (c->m) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00280,Nonadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR05043,Transport reaction #41,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03111,eicosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03110,3-oxodocosanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03108,(2E)-docosenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR05035,Transport of uridine (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09146,Exchange of folate,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03107,docosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03106,Transport of acetyl-CoA (c->x),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03030,Acetyl-CoA:carnitine O-acetyltransferase (x),Carnitine shuttle (peroxisomal),Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03029,Carnitine shuttle of Ac (x->c),Carnitine shuttle (peroxisomal),Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09108,Exchange of pterin,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02340,Transport of L-carnitine/propanoyl-CoA (m->c/c->m),Fatty acid oxidation,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03112,(2E)-eicosenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02495,docosapentaenoyCoA hydroxylase,Omega-3 fatty acid metabolism,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00247,Transport of 9-heptadecylenic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03115,stearoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00243,Transport of heptadecenoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09383,Exchange of O2 #2,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03114,3-oxoeicosanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00246,9-heptadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02183,Trans-Tetradec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00272,(7Z)-octadecenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03113,3-hydroxyeicosanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09353,Exchange of guanine,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02186,DHP triphosphate hydrolase (e),Miscellaneous,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09300,Exchange of deoxyguanosine,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04980,Transport of thymine (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00273,Transport of FA(18:1) (c->e) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04985,Transport of guanine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00281,Transport of nonadecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02776,"Carnitine shuttle of 10,13,16-docosatrienoyl-CoA (m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02683,Carnitine shuttle of C20:1-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02672,Carnitine shuttle of C18:2-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00329,Transport of tricosanoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02661,Carnitine shuttle of octadecenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02662,octadecenoylcarnitine(7) transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02772,Carnitine shuttle of docosadienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09031,Transport of glutamate/orotate (c->e/e->c),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02666,Carnitine shuttle of C18:1-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02678,eicosanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02657,Carnitine shuttle of C18:1-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09010,Exchange of 4-hydroxyphenylpyruvate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02679,Carnitine shuttle of eicosanoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02680,eicosanoylcarnitine transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02681,Carnitine shuttle of C20:1-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR08999,Transport of 4-hydroxyphenylpyruvate (e->c),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02682,Carnitine shuttle of eicosenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02660,octadecenoylcarnitine(7) transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02654,stearoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00310,Heneicosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02616,Carnitine shuttle of tetradecenoylcarnitine(7) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00311,Transport of heneicosanoic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09071,Exchange of glutamate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02775,"Carnitine shuttle of 10,13,16-docosatrienoylcarni (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02602,dodecanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02611,Carnitine shuttle of tetradecenoyl-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02614,Carnitine shuttle of tetradecenoyl-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02618,Carnitine shuttle of tetradecenoyl-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02633,Carnitine shuttle of C16:1-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02620,Carnitine shuttle of 5-tetradecenoyl-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02621,Carnitine shuttle of tetradecenoylcarnitine(9) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02622,Carnitine shuttle of 5-tetradecenoyl-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00328,Tricosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02774,"Carnitine shuttle of 10,13,16-docosatrienoyl-CoA (c)",Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02773,Carnitine shuttle of docosadienoyl-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03235,"trans,cis-myristo-2,5-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
