Model,Reaction ID,Reaction name,Subsystem,EC number,Minimum flux,Maximum flux,Flux range width,Range includes zero,Present in both models
Af,MAR11787,Transport by Pcet into Extracellular Space,Extracellular transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR11894,Transport of 13-Cis-Retinoate,Extracellular transport,,-0.0018494946456604,-0.0014795957165283,0.000369898929132,no,yes
Af,MAR11895,Exchange of 13-Cis-Retinoate,Exchange/demand reactions,,-0.0018494946456604,-0.0014795957165283,0.000369898929132,no,yes
Af,MAR11896,Transport of 9-Cis-Retinoate,Extracellular transport,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR11897,Exchange of 9-Cis-Retinoate,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR11928,Assumed Passive Diffusion into Extracellular Space,Extracellular transport,,-0.15,-0.0655236883863354,0.0844763116136645,no,no
Af,MAR11929,Exchange of Uroporphyrin I,Exchange/demand reactions,,-0.15,-0.0655236883863354,0.0844763116136645,no,no
Af,MAR11947,Exchange of Sphingosine,Exchange/demand reactions,,0.0116148129625793,0.0213570948362136,0.0097422818736342,no,yes
Af,MAR11948,Passive diffusion of hexadecenoylcarnitine(9) (c to e),Extracellular transport,,0.0,3.703287158715099e-06,3.703287158715099e-06,yes,no
Af,MAR11949,Exchange of Trans-Hexadec-2-Enoyl Carnitine,Exchange/demand reactions,,0.0,3.7032871587151e-06,3.7032871587151e-06,yes,no
Af,MAR11953,"Exchange of 5,10-Methylenetetrahydrofolate",Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR11973,Transport to Extracellular Space,Extracellular transport,,-0.4912784728868778,-0.2672673167476745,0.2240111561392033,no,yes
Af,MAR11974,"Exchange of D-Fructose 1,6-Bisphosphate",Exchange/demand reactions,,-0.4912784728868784,-0.2672673167476745,0.2240111561392038,no,yes
Af,MAR12040,Ceramide Diffusion,Sphingolipid metabolism,,0.0135070811595446,0.0234719430547049,0.0099648618951602,no,yes
Af,MAR12127,Exchange of 1-Phosphatidyl-1D-Myo-Inositol,Exchange/demand reactions,,-0.0026416915085949,-0.0021133532068759,0.0005283383017189,no,yes
Af,MAR12866,efflux of Torasemide into hepatic vein,Drug metabolism,,-0.0167415927555905,-0.0133932742044724,0.0033483185511181,no,no
Af,MAR12867,uptake of torasemide into hepatocytes via OAT1,Drug metabolism,,-0.0678790408707885,-0.0351031174134724,0.032775923457316,no,no
Af,MAR12868,uptake of torasemide into enterocytes via diffusion,Drug metabolism,,0.021709843209,0.0533737199341722,0.0316638767251721,no,no
Af,MAR13027,Chloride Hydroxide Mitochondrial Transport,Mitochondrial transport,,-634.6816170051109,0.7524206094689261,635.4340376145798,yes,no
Af,MAR13040,EX_M00003[e],Exchange/demand reactions,,0.0,3.703287158715096e-06,3.703287158715096e-06,yes,no
Af,MAR13046,EX_M00115[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13050,EX_M00315[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13055,EX_M01238[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13057,EX_M02053[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13059,EX_M02613[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13061,EX_M03045[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13062,EX_M03051[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13063,EX_M03153[e],Exchange/demand reactions,,0.0,3.703287158715097e-06,3.703287158715097e-06,yes,no
Af,MAR13077,CLCFTRtm,Mitochondrial transport,,-634.6816170051109,0.7524206094689256,635.4340376145798,yes,no
Af,MAR13086,Transport of RNA (n to c),Nuclear transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR20137,MAR20137,Mitochondrial transport,,-645.332403450519,646.046156113642,1291.3785595641612,yes,yes
Af,MAR20138,MAR20138,Mitochondrial transport,,-645.3790326232578,645.9995269409031,1291.378559564161,yes,yes
Af,MAR20139,MAR20139,Mitochondrial transport,,-0.0033075192823162,-0.0026460154258154,0.0006615038565007,no,yes
Af,MAR20148,MAR20148,Mitochondrial transport,,-0.6627139029561099,-0.5293805696227758,0.133333333333334,no,yes
Af,MAR20156,MAR20156,Mitochondrial transport,,0.5310527768816027,0.6643861102148776,0.1333333333332749,no,yes
Af,MAR20161,MAR20161,Mitochondrial transport,,-0.6643861102149324,-0.5310527768815518,0.1333333333333806,no,yes
Am,ASCTm,Acetate:succinate CoA-transferase,,,0.0914016610101677,0.1230130885196046,0.0316114275094368,no,yes
Am,MAR00019,Transport of cholesterol-ester pool (e to l),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR00021,,Artificial reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00022,,Artificial reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00023,,Artificial reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00031,,Pool reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00033,,Artificial reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00034,,Artificial reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00040,3- (4-Hydroxyphenyl-)Lactate Formation,Ubiquinone synthesis,,0.0,0.0,0.0,yes,no
Am,MAR00061,Acetate Mitochondrial Transport via Proton Symport,Mitochondrial transport,2.1.1.4,-0.1230130885196045,-0.0914016610101677,0.0316114275094368,no,yes
Am,MAR00089,Glucuronidated Compound Transport,Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR00090,Glucuronidated Compound Transport,Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR00129,Cardiolipin Synthase (Homo Sapiens),Glycerophospholipid metabolism,2.3.1.21,0.0008255833098752,0.001031979137344,0.0002063958274688,no,yes
Am,MAR00142,Diacylglycerol Transport,Extracellular transport,2.7.1.107,0.0,0.0,0.0,yes,yes
Am,MAR00157,Transport of butyryl-CoA (c to m),Mitochondrial transport,,0.0457008305050838,0.0615065442598022,0.0158057137547184,no,no
Am,MAR00158,,Mitochondrial transport,,0.0,0.0,0.0,yes,no
Am,MAR00159,butyryl-CoA:L-carnitine O-butanoyltransferase,Carnitine shuttle (cytosolic),2.3.1.21,-0.0615065442598022,-0.0457008305050838,0.0158057137547184,no,no
Am,MAR00569,Exchange of ATP,Exchange/demand reactions,,-0.4340094280886938,-0.0037977682056946,0.4302116598829992,no,yes
Am,MAR00574,Exchange of Diglyceride,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00578,Transport of acyl-CoA pool (c to m),Mitochondrial transport,,0.0016511666197504,0.0020639582746881,0.0004127916549376,no,yes
Am,MAR00579,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase,Glycerophospholipid metabolism,2.3.1.15,0.0008255833098752,0.001031979137344,0.0002063958274688,no,yes
Am,MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,2.3.1.51,0.0008255833098752,0.001031979137344,0.0002063958274688,no,yes
Am,MAR00581,,Glycerophospholipid metabolism,2.7.7.41,0.0008255833098752,0.001031979137344,0.0002063958274688,no,yes
Am,MAR00598,"1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase",Glycerophospholipid metabolism,3.1.3.4,0.0,0.0,0.0,yes,yes
Am,MAR00604,"ATP:1,2-diacylglycerol 3-phosphotransferase",Acylglycerides metabolism,2.7.1.107,0.0,0.0,0.0,yes,yes
Am,MAR00605,"acyl-CoA:1,2-diacyl-sn-glycerol O-acyltransferase",Acylglycerides metabolism,2.3.1.20;2.3.1.22,0.0,0.0,0.0,yes,yes
Am,MAR00628,Exchange of Lysophosphatidylcholine,Exchange/demand reactions,,-0.0152211168885891,-0.0121768935108713,0.0030442233777178,no,yes
Am,MAR00631,Exchange of Monoacylglycerol 2 (Homo Sapiens),Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00632,Acyl-CoA:1-acyl-sn-glycero-3-phosphocholine O-acyltransferase,Glycerophospholipid metabolism,2.3.1.23,0.0121768935108713,0.0152211168885891,0.0030442233777178,no,yes
Am,MAR00643,phosphatidylethanolamine 2-acylhydrolase,Glycerophospholipid metabolism,3.1.1.4,0.0,0.0,0.0,yes,yes
Am,MAR00651,CTP:ethanolamine-phosphate cytidylyltransferase,Glycerophospholipid metabolism,2.7.7.14,0.0,0.0,0.0,yes,yes
Am,MAR00656,Exchange of Phosphatidylethanolamine,Exchange/demand reactions,,-0.0049017681207144,-0.0039214144965715,0.0009803536241428,no,yes
Am,MAR00658,Exchange of Phosphatidylglycerol (Homo Sapiens),Exchange/demand reactions,,-0.0012899296611234,-0.0010319437288987,0.0002579859322246,no,yes
Am,MAR00661,Exchange of Phosphatidylserine (Homo Sapiens),Exchange/demand reactions,,-0.000515989568672,-0.0004127916549376,0.0001031979137344,no,yes
Am,MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase",Acylglycerides metabolism,3.1.1.3,0.0,0.0,0.0,yes,yes
Am,MAR00675,ATP:acylglycerol 3-phosphotransferase,Glycerolipid metabolism,2.7.1.94,0.0,0.0,0.0,yes,yes
Am,MAR00714,Exchange of Cholesterol Ester (from FullR2),Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR00736,ceramide:phosphatidylcholine cholinephosphotransferase,Sphingolipid metabolism,2.7.8.27,0.0012383041479223,0.0015478801849029,0.0003095760369805,no,yes
Am,MAR00758,acyl-CoA:sphingosine N-acyltransferase,Sphingolipid metabolism,2.3.1.24,0.0138280601306217,0.0172850751632772,0.0034570150326554,no,yes
Am,MAR01044,"Ferrochelatase, Mitochondrial",Porphyrin metabolism,4.99.1.1,0.0,0.0,0.0,yes,yes
Am,MAR01046,"Transport of Iron (Fe2+), Mitochondrial",Mitochondrial transport,,0.0,0.0,0.0,yes,no
Am,MAR01095,Transport of H+ (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR01461,"H Transporter, Endoplasmic Reticulum",Endoplasmic reticular transport,,0.0,0.0,0.0,yes,no
Am,MAR01462,"H Transporter, Peroxisome",Peroxisomal transport,,0.0,0.0,0.0,yes,yes
Am,MAR01499,Lysophosphatidylcholine Transport,Extracellular transport,,0.0121768935108713,0.0152211168885891,0.0030442233777178,no,yes
Am,MAR01514,Monoacylglycerol 2 Transport,Extracellular transport,1.2.1.5,0.0,0.0,0.0,yes,yes
Am,MAR01525,Bicarbonate Transport (HCl/ (Hcl/NaHCO3 Antiport),Extracellular transport,,0.0395759484594671,0.0883392022831367,0.0487632538236695,no,yes
Am,MAR01542,Nicotinamide-Nucleotide Adenylyltransferase,Nicotinate and nicotinamide metabolism,2.7.4.6,0.0,0.0,0.0,yes,yes
Am,MAR01565,cholesterol:NADP+ delta7-oxidoreductase,Cholesterol biosynthesis 2,1.3.1.21,0.0014447353838364,0.0018059192297955,0.0003611838459591,no,yes
Am,MAR01601,Phosphatidylethanolamine Transport,Extracellular transport,2.3.1.12,0.0039214144965715,0.0049017681207144,0.0009803536241428,no,yes
Am,MAR01607,Phosphatidylglycerol Transport,Extracellular transport,3.1.3.18,0.0010319437288987,0.0012899296611234,0.0002579859322246,no,yes
Am,MAR01669,Transport of Phosphatidylserine,Extracellular transport,2.7.8.8,0.0004127916549376,0.000515989568672,0.0001031979137344,no,yes
Am,MAR01692,"3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al:NAD+ oxidoreductase",Bile acid biosynthesis,1.2.1.3,-0.0026821012079591,-0.0021456809663672,0.0005364202415918,no,no
Am,MAR01820,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",Steroid metabolism,2.4.1.17,0.0,0.0,0.0,yes,yes
Am,MAR01827,Cholesterol Ester Transporter,Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR01843,3'-Phosphoadenylylsulfate:taurolithocholate sulfotransferase,Bile acid biosynthesis,2.8.2.14,0.0,0.0,0.0,yes,yes
Am,MAR01871,"Exchange of 7, 8-Dihydroneopterin 3-Triphosphate",Exchange/demand reactions,,0.0,0.0,0.0,yes,no
Am,MAR01939,Exchange of Flavin Adenine Dinucleotide Oxidized,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR02129,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02130,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02131,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02132,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02133,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02134,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02135,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02136,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02137,,Vitamin D metabolism,1.14.13.126,0.0,0.0,0.0,yes,yes
Am,MAR02138,,Vitamin D metabolism,1.14.13.126,0.0,0.0,0.0,yes,yes
Am,MAR02139,,Vitamin D metabolism,1.14.13.126,0.0,0.0,0.0,yes,yes
Am,MAR02142,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02143,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02144,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02145,,Vitamin D metabolism,1.14.13.-,0.0,0.0,0.0,yes,yes
Am,MAR02150,acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase,Fatty acid biosynthesis,2.3.1.85,0.0,0.0,0.0,yes,yes
Am,MAR02151,Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase,Fatty acid biosynthesis,2.3.1.85;2.3.1.39,0.0,0.0,0.0,yes,yes
Am,MAR02152,Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.179,0.0,0.0,0.0,yes,yes
Am,MAR02153,(3R)-3-hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.86;1.1.1.100,0.0,0.0,0.0,yes,yes
Am,MAR02154,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),2.3.1.85;4.2.1.59,0.0,0.0,0.0,yes,yes
Am,MAR02155,butyryl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),2.1.3.85;1.3.1.39,0.0,0.0,0.0,yes,yes
Am,MAR02156,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.41;2.3.1.179,0.0,0.0,0.0,yes,yes
Am,MAR02157,(3R)-3-hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.86;1.1.1.100,0.0,0.0,0.0,yes,yes
Am,MAR02158,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),2.3.1.85;4.2.1.59,0.0,0.0,0.0,yes,yes
Am,MAR02159,hexanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),2.3.1.85;1.3.1.39,0.0,0.0,0.0,yes,yes
Am,MAR02160,hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.41;2.3.1.179,0.0,0.0,0.0,yes,yes
Am,MAR02161,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),2.3.1.85;2.3.1.86;1.1.1.100,0.0,0.0,0.0,yes,yes
Am,MAR02162,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),2.3.1.85;4.2.1.59,0.0,0.0,0.0,yes,yes
Am,MAR02163,octanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),2.3.1.85;1.3.1.39,0.0,0.0,0.0,yes,yes
Am,MAR02186,"2-Amino-4-Hydroxy-6- (Erythro-1, 2, 3-Trihydroxypropyl) Dihydropteridine Triphosphate Phosphohydrolase (Alkaline Optimum)",Miscellaneous,3.1.3.1,0.0,0.0,0.0,yes,no
Am,MAR02225,Free diffusion of bicarbonate (c to m),Mitochondrial transport,,-0.0587630553888408,-0.0008255833098751,0.0579374720789656,no,yes
Am,MAR02340,Active Transport,Fatty acid oxidation,,0.0,0.0,0.0,yes,yes
Am,MAR02351,Facilitated diffusion of phosphate (c to e),Extracellular transport,4.2.1.1,0.0,0.8286884682365596,0.8286884682365596,yes,yes
Am,MAR02591,Acetyl-CoA:carnitine O-acetyltransferase,Carnitine shuttle (cytosolic),2.3.1.21,0.0,0.0,0.0,yes,yes
Am,MAR02594,Production of propionylcarnitine,Carnitine shuttle (cytosolic),2.3.1.21,0.0,0.0,0.0,yes,yes
Am,MAR02599,palmitoyl-CoA:L-carnitine O-palmitoyltransferase,Carnitine shuttle (cytosolic),2.3.1.21,0.0,0.0,0.0,yes,yes
Am,MAR02889,RE1807,Bile acid biosynthesis,5.3.3.8,0.0021456809663672,0.0026821012079591,0.0005364202415918,no,no
Am,MAR02960,RE1905,Vitamin A metabolism,2.5.1.18,0.0,0.0,0.0,yes,yes
Am,MAR02993,RE1906,Vitamin A metabolism,2.5.1.18,0.0,0.0,0.0,yes,yes
Am,MAR03029,Carnitine acetylcarnitine carrier  peroxisomal,Carnitine shuttle (peroxisomal),,0.0,0.0,0.0,yes,no
Am,MAR03030,Acetyl-CoA:carnitine O-acetyltransferase,Carnitine shuttle (peroxisomal),2.3.1.7,0.0,0.0,0.0,yes,no
Am,MAR03106,Transport of acetyl-CoA (c to x),Peroxisomal transport,,0.0,0.0,0.0,yes,no
Am,MAR03168,,Tryptophan metabolism,3.4.15.1,-0.666666666666667,0.0,0.666666666666667,yes,no
Am,MAR03215,(R)-Methylmalonyl-CoA CoA-carbonylmutase,"Valine, leucine, and isoleucine metabolism",5.4.99.2,0.0457008305050976,0.0615065442597613,0.0158057137546636,no,yes
Am,MAR03597,Transport of cholesterol-ester pool (l to r),Intracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR03599,RE3198,Tyrosine metabolism,,0.0,0.8926852004304897,0.8926852004304897,yes,no
Am,MAR03763,(S)-Methylmalonyl-CoA hydrolase,"Valine, leucine, and isoleucine metabolism",3.1.2.17;1.2.1.18,0.0457008305050838,0.0615065442598023,0.0158057137547184,no,yes
Am,MAR03789,Transport of methylmalonate (c to m),Mitochondrial transport,,0.0457008305050838,0.0615065442598023,0.0158057137547184,no,yes
Am,MAR03802,L-glutamate:NAD+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",1.4.1.3,0.0457008305050838,0.0615065442598067,0.0158057137547228,no,yes
Am,MAR03804,L-glutamate:NADP+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",1.4.1.3,0.0,0.0,0.0,yes,no
Am,MAR03845,"5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase","Glycine, serine and threonine metabolism",2.1.2.1,0.0,0.0,0.0,yes,no
Am,MAR03931,NADPH:oxidized-thioredoxin oxidoreductase,Pyrimidine metabolism,1.8.1.9,0.0007009455825308,0.0008761819781636,0.0001752363956327,no,yes
Am,MAR03946,Transport of H2O2 (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR03951,HMR 3951,Extracellular transport,,0.0147007248698886,1.3736490940454231,1.3589483691755346,no,no
Am,MAR03955,carbonate hydro-lyase (carbon-dioxide-forming),Miscellaneous,4.2.1.1,-0.1459434277794599,-0.0394744678553282,0.1064689599241316,no,yes
Am,MAR03956,carbonate hydro-lyase (carbon-dioxide-forming),Arginine and proline metabolism,4.2.1.1,0.0008255833098195,0.0587630553888959,0.0579374720790763,no,yes
Am,MAR03959,Transport of O2- (c to e),Extracellular transport,,-1.6573769364731197,0.0,1.6573769364731197,yes,yes
Am,MAR03967,Cytidylate kinase (CMP)(GTP),Nucleotide metabolism,2.7.4.14,-0.0020639582746881,-0.0016511666197504,0.0004127916549376,no,yes
Am,MAR03970,uridine 5'-monophosphate phosphohydrolase,Pyrimidine metabolism,3.1.3.5,0.0,0.1430874059438585,0.1430874059438585,yes,no
Am,MAR03977,diphosphate phosphohydrolase,Oxidative phosphorylation,3.6.1.1,0.0,0.0040732990223659,0.0040732990223659,yes,yes
Am,MAR03980,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,ROS detoxification,1.11.1.6,0.0457008305050838,0.5034686383466086,0.4577678078415247,no,yes
Am,MAR03996,L-cysteine:NAD+ oxidoreductase,Cysteine and methionine metabolism,1.8.1.6,0.0,0.828688468236451,0.828688468236451,yes,yes
Am,MAR04002,ATP:AMP phosphotransferase,Purine metabolism,2.7.4.3,-0.0040732990225498,0.0,0.0040732990225498,yes,yes
Am,MAR04008,ATP:UMP phosphotransferase,Pyrimidine metabolism,2.7.4.14;2.7.4.4,-1000.0,1000.0,2000.0,yes,yes
Am,MAR04010,adenosine 5'-monophosphate phosphohydrolase,Purine metabolism,3.1.3.5,0.0,0.0040732990225498,0.0040732990225498,yes,no
Am,MAR04032,UTP:ammonia ligase (ADP-forming),Pyrimidine metabolism,6.3.4.2,0.0027644081389851,0.0034555101737315,0.0006911020347463,no,yes
Am,MAR04054,ATP:thymidine 5'-phosphotransferase,Nucleotide metabolism,2.7.1.21,0.0009270639140141,0.0011588298925176,0.0002317659785035,no,no
Am,MAR04110,Exchange of Apoa1,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR04135,ATP:GMP phosphotransferase,Purine metabolism,2.7.4.8,-0.0040732990225498,-0.0032586392180398,0.0008146598045099,no,yes
Am,MAR04146,Exchange of Taurolithocholate,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR04147,Succinate:CoA ligase (GDP-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,6.2.1.4,-972.1694770583392,732.803139426066,1704.9726164844053,yes,yes
Am,MAR04152,Succinate:CoA ligase (ADP-forming),Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,6.2.1.5,-971.98495742556,732.9876590588455,1704.9726164844055,yes,yes
Am,MAR04181,"Exchange of 2-[ (4R)-4-[ (1S, 2S, 5R, 7R, 10R, 11S, 14R, 15R)-2, 15-Dimethyl-5- (Sulfonatooxy)Tetracyclo[8.7.0.0^{2, 7}.0^{11, 15}]Heptadecan-14-Yl]Pentanamido]Ethane-1-Sulfonate",Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR04265,,Nicotinate and nicotinamide metabolism,2.7.1.22,0.0,0.0,0.0,yes,yes
Am,MAR04269,ATP:NAD+ 2'-phosphotransferase,Nicotinate and nicotinamide metabolism,2.7.1.23,0.0,0.0,0.0,yes,yes
Am,MAR04323,"L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)",Cysteine and methionine metabolism,4.2.1.22,0.0032980134091782,0.0041225167614727,0.0008245033522945,no,yes
Am,MAR04344,"5,6-dihydrouracil:NAD+ oxidoreductase",Nucleotide metabolism,1.3.1.1,-0.341851812600276,0.9649138305974672,1.306765643197743,yes,yes
Am,MAR04350,ATP:D-ribose 5-phosphotransferase,Pentose phosphate pathway,2.7.1.15,0.2447798804492864,0.492165488057224,0.2473856076079376,no,yes
Am,MAR04354,"D-Ribose 1,5-phosphomutase",Pentose phosphate pathway,5.4.2.2;5.4.2.7,0.2447798804492864,0.4921654880572242,0.2473856076079378,no,yes
Am,MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,Glycolysis / Gluconeogenesis,2.7.2.3,0.0,0.4292622178315752,0.4292622178315752,yes,yes
Am,MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),Glycolysis / Gluconeogenesis,1.2.1.12,-0.4292622178315753,0.0,0.4292622178315753,yes,yes
Am,MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",Glycolysis / Gluconeogenesis,4.1.2.13,0.0,0.2995332104660282,0.2995332104660282,yes,yes
Am,MAR04384,Exchange of N-Acylsphingosine,Exchange/demand reactions,,-0.0188329553481801,-0.0150663642785441,0.003766591069636,no,yes
Am,MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,Glycolysis / Gluconeogenesis,5.3.1.1,-0.2995332104660282,0.0,0.2995332104660282,yes,yes
Am,MAR04398,2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming),Pentose phosphate pathway,4.1.2.4,0.048465238644069,0.5990664209320565,0.5506011822879875,no,yes
Am,MAR04413,Generic Human Biomass Reaction,Artificial reactions,,0.070816890536562,0.0885211131707025,0.0177042226341404,no,yes
Am,MAR04453,Xanthosine-5'-phosphate:ammonia ligase (AMP-forming),Purine metabolism,6.3.4.1,0.0032586392180399,0.0040732990225498,0.0008146598045099,no,yes
Am,MAR04480,ATP:dAMP phosphotransferase,Purine metabolism,2.7.4.11;2.7.4.3,-0.0011669738349293,-0.0009335790679434,0.0002333947669858,no,no
Am,MAR04481,Adenosine aminohydrolase,Purine metabolism,3.5.4.4,0.0517238778621089,0.0677769254279317,0.0160530475658227,no,no
Am,MAR04512,ATP:dCMP phosphotransferase,Pyrimidine metabolism,2.7.4.14,-997.461857723794,997.460186091093,1994.922043814887,yes,no
Am,MAR04552,,Serotonin and melatonin biosynthesis,,0.0,0.666666666666667,0.666666666666667,yes,no
Am,MAR04574,inosine:phosphate alpha-D-ribosyltransferase,Purine metabolism,2.4.2.1,0.0,0.0672875347248584,0.0672875347248584,yes,yes
Am,MAR04579,uridine:phosphate alpha-D-ribosyltransferase,Pyrimidine metabolism,2.4.2.3,0.2965037583115316,0.5137171038331716,0.21721334552164,no,yes
Am,MAR04584,,"Glycine, serine and threonine metabolism",2.7.3.2,-0.4875371161650719,0.0,0.4875371161650719,yes,yes
Am,MAR04603,Deoxyguanosine:orthophosphate ribosyltransferase,Purine metabolism,2.4.2.1;2.4.2.4,0.0,0.0,0.0,yes,no
Am,MAR04614,2'-deoxyguanosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,Purine metabolism,1.17.4.1,0.0007009455825308,0.0008761819781636,0.0001752363956327,no,yes
Am,MAR04633,ATP:deoxyadenosine 5'-phosphotransferase,Nucleotide metabolism,2.7.1.76,0.0009335790679434,0.0011669738349293,0.0002333947669858,no,no
Am,MAR04652,succinate:quinone oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,1.3.5.1,-0.0615065442597997,-0.0457008305050838,0.0158057137547158,no,yes
Am,MAR04695,Deoxyadenosine:orthophosphate ribosyltransferase,Purine metabolism,2.4.2.1;2.4.2.4,-0.5990664209320565,-0.0484652386440691,0.5506011822879875,no,no
